event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category,cluster
b4867e,STCHE-6,CAMP_SAN_01,P11,190,2,57,79,1,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,2,73,84,1,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
a6a18f,STHYD-6,CAMP_SAN_01,P06,415,0,34,27,3,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,2,31,46,9,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,4,69,274,2,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,1,222,275,9,1,374,380,Atliq_Masoor_Dal (1KG),1,0
1a1edd,STBLR-7,CAMP_DIW_01,P03,156,0,343,301,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
f682ec,STBLR-0,CAMP_SAN_01,P01,172,1,273,382,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
693708,STBLR-3,CAMP_SAN_01,P03,200,4,454,1788,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
349c73,STCHE-2,CAMP_DIW_01,P14,1020,4,57,189,1,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
50802a,STCHE-3,CAMP_DIW_01,P07,300,4,64,257,1,0,315,321,Atliq_Curtains,3,1
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,2,78,102,3,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,2,57,72,2,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
6af3e0,STBLR-6,CAMP_SAN_01,P14,1020,4,103,444,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,3,379,1095,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
ec9948,STCBE-2,CAMP_DIW_01,P05,55,0,99,86,2,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
c24879,STCBE-1,CAMP_SAN_01,P04,370,4,370,1439,2,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
3c0536,STBLR-4,CAMP_SAN_01,P03,200,4,415,1622,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,2,47,62,4,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
691b63,STCHE-6,CAMP_DIW_01,P15,3000,3,432,1291,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,2,64,98,9,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,4,22,73,2,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
1f03e5,STVJD-0,CAMP_DIW_01,P13,350,4,45,157,8,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
d3227b,STMYS-2,CAMP_DIW_01,P04,290,0,343,312,6,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
731f58,STMYS-0,CAMP_SAN_01,P05,55,0,28,22,6,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
98e55f,STBLR-4,CAMP_DIW_01,P06,415,0,101,90,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
dee3e9,STCBE-0,CAMP_SAN_01,P03,200,4,384,1509,2,1,374,380,Atliq_Suflower_Oil (1L),1,2
3.59E+89,STBLR-3,CAMP_SAN_01,P06,415,0,22,16,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
4c1375,STHYD-4,CAMP_DIW_01,P10,65,2,148,196,3,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
480431,STVSK-2,CAMP_SAN_01,P04,370,4,408,1607,9,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,3,122,272,3,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
508621,STCBE-2,CAMP_SAN_01,P02,860,1,508,751,2,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,1,244,334,4,1,374,380,Atliq_Masoor_Dal (1KG),1,0
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,0,295,289,1,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
adf52a,STBLR-6,CAMP_DIW_01,P14,1020,4,47,179,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
c9899d,STTRV-1,CAMP_DIW_01,P02,860,1,199,300,7,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
17195,STCHE-4,CAMP_SAN_01,P11,190,2,45,64,1,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
e875c6,STCBE-2,CAMP_DIW_01,P03,156,0,225,195,2,0,315,321,Atliq_Suflower_Oil (1L),1,1
69557f,STBLR-1,CAMP_DIW_01,P10,65,2,106,137,0,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
65f85a,STBLR-7,CAMP_SAN_01,P12,62,2,58,92,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
f45be0,STCHE-2,CAMP_SAN_01,P05,55,0,25,23,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
491ff2,STVJD-1,CAMP_SAN_01,P12,62,2,30,42,8,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
b7286f,STBLR-5,CAMP_SAN_01,P02,860,1,507,704,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
45512d,STMYS-3,CAMP_SAN_01,P04,370,4,336,1434,6,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
edac38,STBLR-1,CAMP_DIW_01,P11,190,2,70,93,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
4572a3,STCHE-1,CAMP_SAN_01,P11,190,2,48,55,1,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
896c2a,STTRV-0,CAMP_DIW_01,P04,290,0,180,171,7,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
308de6,STMDU-2,CAMP_DIW_01,P01,172,1,225,279,4,0,315,321,Atliq_Masoor_Dal (1KG),1,1
4fc1b2,STCHE-2,CAMP_DIW_01,P08,1190,4,47,165,1,0,315,321,Atliq_Double_Bedsheet_set,3,1
a7fecb,STBLR-1,CAMP_SAN_01,P03,200,4,361,963,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
8564bb,STVSK-4,CAMP_SAN_01,P04,370,4,291,762,9,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
11ea6f,STMDU-2,CAMP_DIW_01,P04,290,0,271,243,4,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
cca40f,STBLR-1,CAMP_SAN_01,P12,62,2,73,102,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
f97b6d,STMLR-2,CAMP_DIW_01,P07,300,4,33,115,5,0,315,321,Atliq_Curtains,3,1
69a3d2,STTRV-1,CAMP_SAN_01,P08,1190,4,24,92,7,1,374,380,Atliq_Double_Bedsheet_set,3,0
bdfb7d,STHYD-4,CAMP_SAN_01,P05,55,0,16,15,3,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
30f1c0,STVJD-1,CAMP_SAN_01,P07,300,4,22,88,8,1,374,380,Atliq_Curtains,3,0
390df2,STBLR-0,CAMP_SAN_01,P06,415,0,31,26,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
e0844a,STTRV-1,CAMP_DIW_01,P10,65,2,64,80,7,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
0a0062,STHYD-4,CAMP_DIW_01,P12,62,2,110,146,3,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
886ef2,STMLR-2,CAMP_DIW_01,P08,1190,4,22,73,5,0,315,321,Atliq_Double_Bedsheet_set,3,1
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,1,278,430,4,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
52d20e,STHYD-1,CAMP_DIW_01,P10,65,2,134,156,3,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
785811,STCHE-0,CAMP_SAN_01,P10,50,0,25,20,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
3952a0,STHYD-2,CAMP_SAN_01,P13,350,4,114,441,3,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
ed2257,STBLR-2,CAMP_DIW_01,P01,172,1,358,529,0,0,315,321,Atliq_Masoor_Dal (1KG),1,1
02c389,STBLR-8,CAMP_DIW_01,P12,62,2,120,159,0,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
a937e8,STMDU-3,CAMP_SAN_01,P14,1020,4,87,347,4,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,1,345,438,9,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
5f8870,STMYS-1,CAMP_DIW_01,P13,350,4,70,270,6,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
e207f7,STCHE-1,CAMP_DIW_01,P11,190,2,77,83,1,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
9154f0,STCHE-4,CAMP_DIW_01,P11,190,2,91,123,1,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
e24a3a,STVSK-1,CAMP_DIW_01,P07,300,4,49,170,9,0,315,321,Atliq_Curtains,3,1
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,1,161,265,9,0,315,321,Atliq_Masoor_Dal (1KG),1,1
835bbe,STHYD-4,CAMP_SAN_01,P09,90,0,54,49,3,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,4,45,150,9,0,315,321,Atliq_Curtains,3,1
e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,4,31,102,7,0,315,321,Atliq_Double_Bedsheet_set,3,1
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,1,126,175,5,1,374,380,Atliq_Masoor_Dal (1KG),1,0
9871ea,STVSK-1,CAMP_SAN_01,P10,50,0,25,18,9,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
b27f2a,STBLR-6,CAMP_SAN_01,P10,50,0,37,30,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
e88818,STCHE-7,CAMP_DIW_01,P06,415,0,82,79,1,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
eae379,STVJD-0,CAMP_DIW_01,P01,172,1,161,231,8,0,315,321,Atliq_Masoor_Dal (1KG),1,1
8937eb,STCHE-1,CAMP_DIW_01,P03,156,0,357,317,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
718bb4,STHYD-2,CAMP_DIW_01,P12,62,2,129,165,3,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
6f3721,STMDU-3,CAMP_SAN_01,P13,350,4,118,464,4,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
366c89,STMDU-3,CAMP_SAN_01,P06,415,0,25,20,4,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
a304b6,STHYD-3,CAMP_DIW_01,P03,156,0,285,222,3,0,315,321,Atliq_Suflower_Oil (1L),1,1
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,0,31,26,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,1,213,302,9,1,374,380,Atliq_Masoor_Dal (1KG),1,0
c0929c,STHYD-0,CAMP_SAN_01,P05,55,0,18,14,3,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
86196b,STTRV-0,CAMP_SAN_01,P06,415,0,13,11,7,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
e621c9,STMLR-0,CAMP_SAN_01,P11,190,2,27,39,5,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
bb77b1,STMYS-3,CAMP_DIW_01,P14,1020,4,54,206,6,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
811007,STBLR-9,CAMP_SAN_01,P05,55,0,27,25,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
c405b3,STCBE-2,CAMP_DIW_01,P04,290,0,252,221,2,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,2,52,65,4,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
1490b8,STMDU-2,CAMP_SAN_01,P04,370,4,361,1397,4,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,0,444,395,6,0,315,321,Atliq_Suflower_Oil (1L),1,1
583386,STBLR-9,CAMP_SAN_01,P08,1190,4,63,254,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,0,70,53,9,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
7d3d63,STCHE-1,CAMP_DIW_01,P13,350,4,68,205,1,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,4,60,240,7,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
48d526,STCHE-7,CAMP_SAN_01,P15,3000,3,115,332,1,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
716abd,STMYS-1,CAMP_SAN_01,P08,1190,4,54,238,6,1,374,380,Atliq_Double_Bedsheet_set,3,0
fa0c0c,STCBE-1,CAMP_DIW_01,P13,350,4,40,132,2,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
c15780,STVJD-1,CAMP_SAN_01,P04,370,4,183,708,8,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,0
e17280,STVSK-2,CAMP_DIW_01,P08,1190,4,38,129,9,0,315,321,Atliq_Double_Bedsheet_set,3,1
388a78,STMDU-0,CAMP_SAN_01,P03,200,4,307,1277,4,1,374,380,Atliq_Suflower_Oil (1L),1,2
e116d8,STVSK-4,CAMP_DIW_01,P12,62,2,98,133,9,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
9cf38e,STCBE-3,CAMP_SAN_01,P09,90,0,40,32,2,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
e97ac0,STTRV-0,CAMP_SAN_01,P12,62,2,22,30,7,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
02fe6a,STMLR-1,CAMP_DIW_01,P04,290,0,152,133,5,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
a34aa4,STBLR-5,CAMP_DIW_01,P03,156,0,369,332,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
7f1521,STMYS-1,CAMP_SAN_01,P05,55,0,19,14,6,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
8d14e2,STBLR-8,CAMP_DIW_01,P05,55,0,105,82,0,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
7a22bc,STBLR-6,CAMP_DIW_01,P01,172,1,283,492,0,0,315,321,Atliq_Masoor_Dal (1KG),1,1
32c24e,STBLR-8,CAMP_DIW_01,P02,860,1,392,568,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
966652,STCBE-3,CAMP_DIW_01,P05,55,0,64,55,2,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
acaff0,STHYD-0,CAMP_DIW_01,P12,62,2,133,195,3,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
b91c31,STMYS-1,CAMP_DIW_01,P05,55,0,89,71,6,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
05e55f,STBLR-0,CAMP_SAN_01,P03,200,4,415,1759,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
108d5a,STCBE-0,CAMP_DIW_01,P14,1020,4,29,101,2,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
160abb,STCBE-3,CAMP_SAN_01,P02,860,1,336,534,2,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
613571,STTRV-1,CAMP_DIW_01,P15,3000,3,168,514,7,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,1
fea4be,STMYS-3,CAMP_SAN_01,P07,300,4,30,129,6,1,374,380,Atliq_Curtains,3,0
d33301,STHYD-0,CAMP_DIW_01,P05,55,0,98,88,3,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
675714,STCBE-3,CAMP_DIW_01,P13,350,4,61,201,2,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
4cefe1,STMYS-1,CAMP_DIW_01,P12,62,2,127,185,6,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
34395c,STBLR-0,CAMP_DIW_01,P15,3000,3,434,1514,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
90b5b0,STBLR-3,CAMP_SAN_01,P05,55,0,25,18,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
6e79d3,STBLR-2,CAMP_SAN_01,P04,370,4,373,1439,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
79bfae,STMYS-2,CAMP_DIW_01,P10,65,2,134,182,6,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
5202ed,STBLR-4,CAMP_DIW_01,P03,156,0,306,275,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
e31e72,STHYD-4,CAMP_SAN_01,P10,50,0,33,31,3,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
3131b7,STMYS-3,CAMP_SAN_01,P09,90,0,54,45,6,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
d134e0,STBLR-3,CAMP_DIW_01,P15,3000,3,442,1365,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
605f5e,STVJD-0,CAMP_DIW_01,P06,415,0,52,50,8,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
d622c3,STHYD-0,CAMP_SAN_01,P10,50,0,25,20,3,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
fc3573,STMYS-2,CAMP_SAN_01,P08,1190,4,61,163,6,1,374,380,Atliq_Double_Bedsheet_set,3,0
d4b484,STHYD-2,CAMP_DIW_01,P10,65,2,140,186,3,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
9c5d5a,STMDU-1,CAMP_DIW_01,P02,860,1,308,455,4,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
1507,STMDU-3,CAMP_DIW_01,P09,110,2,57,61,4,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
91fec3,STMYS-1,CAMP_DIW_01,P06,415,0,101,79,6,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
66c422,STBLR-5,CAMP_DIW_01,P07,300,4,66,227,0,0,315,321,Atliq_Curtains,3,1
0e888c,STVSK-3,CAMP_DIW_01,P02,860,1,274,334,9,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
fe72b2,STHYD-3,CAMP_SAN_01,P13,350,4,133,337,3,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
baecfe,STVJD-0,CAMP_SAN_01,P12,62,2,31,43,8,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
261bd6,STCHE-0,CAMP_DIW_01,P02,860,1,308,452,1,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
85e08f,STVSK-4,CAMP_DIW_01,P08,1190,4,50,152,9,0,315,321,Atliq_Double_Bedsheet_set,3,1
73564c,STBLR-5,CAMP_SAN_01,P11,190,2,43,63,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
316f12,STHYD-6,CAMP_SAN_01,P05,55,0,33,27,3,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,0,42,34,3,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
930325,STTRV-0,CAMP_SAN_01,P09,90,0,31,28,7,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
292d0a,STMDU-0,CAMP_SAN_01,P01,172,1,219,304,4,1,374,380,Atliq_Masoor_Dal (1KG),1,0
d4fced,STHYD-0,CAMP_SAN_01,P13,350,4,132,520,3,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
da3d1d,STVSK-2,CAMP_DIW_01,P06,415,0,78,69,9,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
73f158,STHYD-2,CAMP_SAN_01,P14,1020,4,118,459,3,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
b8c7c8,STHYD-6,CAMP_SAN_01,P10,50,0,31,26,3,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
141aea,STCHE-7,CAMP_SAN_01,P14,1020,4,111,493,1,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
42ba27,STBLR-2,CAMP_DIW_01,P05,55,0,115,101,0,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
870b25,STMYS-0,CAMP_SAN_01,P04,370,4,418,1116,6,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
e3929b,STMYS-0,CAMP_DIW_01,P12,62,2,98,128,6,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
6562df,STCBE-1,CAMP_SAN_01,P14,1020,4,78,310,2,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
fe94ae,STMYS-1,CAMP_SAN_01,P04,370,4,450,1984,6,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
66b7cc,STCHE-3,CAMP_DIW_01,P13,350,4,82,328,1,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,2,127,133,1,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
5.40E+190,STBLR-0,CAMP_DIW_01,P02,860,1,362,535,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
1d8f76,STMYS-0,CAMP_DIW_01,P01,172,1,301,433,6,0,315,321,Atliq_Masoor_Dal (1KG),1,1
4e7ca5,STMYS-1,CAMP_DIW_01,P07,300,4,54,219,6,0,315,321,Atliq_Curtains,3,1
1bb04d,STCBE-3,CAMP_SAN_01,P01,172,1,240,355,2,1,374,380,Atliq_Masoor_Dal (1KG),1,0
793873,STVSK-2,CAMP_DIW_01,P03,156,0,248,225,9,0,315,321,Atliq_Suflower_Oil (1L),1,1
536fbf,STMLR-2,CAMP_DIW_01,P15,3000,3,217,659,5,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
b68b77,STCBE-0,CAMP_SAN_01,P01,172,1,244,368,2,1,374,380,Atliq_Masoor_Dal (1KG),1,0
434698,STVSK-0,CAMP_SAN_01,P12,62,2,39,63,9,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
021d48,STMLR-2,CAMP_SAN_01,P14,1020,4,61,243,5,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
a386d9,STCHE-2,CAMP_SAN_01,P09,90,0,54,50,1,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
b46d32,STMDU-1,CAMP_SAN_01,P04,370,4,337,1337,4,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
3af058,STVSK-3,CAMP_DIW_01,P07,300,4,36,108,9,0,315,321,Atliq_Curtains,3,1
0efde2,STCHE-7,CAMP_SAN_01,P03,200,4,448,1895,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
80be79,STBLR-4,CAMP_SAN_01,P08,1190,4,39,156,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
879d9a,STBLR-2,CAMP_DIW_01,P15,3000,3,318,915,0,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
742ad5,STBLR-4,CAMP_DIW_01,P02,860,1,357,549,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
b2270b,STHYD-0,CAMP_DIW_01,P07,300,4,52,173,3,0,315,321,Atliq_Curtains,3,1
2e0f86,STMDU-2,CAMP_DIW_01,P12,62,2,71,80,4,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
d85264,STMLR-1,CAMP_SAN_01,P07,300,4,30,120,5,1,374,380,Atliq_Curtains,3,0
34e00a,STCBE-1,CAMP_DIW_01,P11,190,2,61,65,2,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
e918c8,STBLR-4,CAMP_SAN_01,P09,90,0,66,56,0,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
05d8e7,STMYS-1,CAMP_SAN_01,P12,62,2,45,71,6,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
a0da88,STMLR-2,CAMP_DIW_01,P03,156,0,204,175,5,0,315,321,Atliq_Suflower_Oil (1L),1,1
4c7359,STVSK-2,CAMP_SAN_01,P09,90,0,43,35,9,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
f30579,STBLR-9,CAMP_DIW_01,P02,860,1,337,488,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
bed4b4,STMLR-1,CAMP_SAN_01,P10,50,0,13,10,5,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
c8035e,STCHE-3,CAMP_SAN_01,P13,350,4,122,529,1,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
8819fd,STBLR-2,CAMP_DIW_01,P04,290,0,350,304,0,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
6639a5,STMDU-0,CAMP_SAN_01,P07,300,4,31,130,4,1,374,380,Atliq_Curtains,3,0
dc23bb,STVSK-0,CAMP_DIW_01,P08,1190,4,42,145,9,0,315,321,Atliq_Double_Bedsheet_set,3,1
df4373,STMDU-2,CAMP_SAN_01,P07,300,4,33,128,4,1,374,380,Atliq_Curtains,3,0
7c09bf,STVSK-4,CAMP_SAN_01,P10,50,0,21,15,9,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
8f512d,STCBE-3,CAMP_SAN_01,P04,370,4,364,1434,2,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
eb5927,STMDU-1,CAMP_SAN_01,P06,415,0,21,17,4,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
87bb82,STCBE-0,CAMP_SAN_01,P15,3000,3,126,275,2,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
26e506,STCHE-0,CAMP_SAN_01,P09,90,0,72,59,1,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
fe4a15,STCBE-4,CAMP_SAN_01,P01,172,1,205,284,2,1,374,380,Atliq_Masoor_Dal (1KG),1,0
30c488,STTRV-0,CAMP_SAN_01,P01,172,1,132,187,7,1,374,380,Atliq_Masoor_Dal (1KG),1,0
7641,STBLR-1,CAMP_SAN_01,P14,1020,4,97,257,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
dabee8,STBLR-1,CAMP_SAN_01,P05,55,0,19,17,0,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
