event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,BOGOF,28,92,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
f1421a,STMDU-2,CAMP_SAN_01,P09,90,25% OFF,49,39,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
18c9f4,STBLR-1,CAMP_DIW_01,P03,156,25% OFF,385,369,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
e78335,STMDU-1,CAMP_DIW_01,P03,156,25% OFF,281,244,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
6bf19b,STTRV-1,CAMP_DIW_01,P04,290,25% OFF,169,160,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
ebd35e,STBLR-8,CAMP_DIW_01,P04,290,25% OFF,323,251,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
f41ca1,STCBE-2,CAMP_DIW_01,P07,300,BOGOF,42,166,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
4d8607,STCHE-0,CAMP_DIW_01,P03,156,25% OFF,323,293,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
a9d059,STCHE-7,CAMP_DIW_01,P14,1020,BOGOF,50,202,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
eae38f,STVJD-1,CAMP_SAN_01,P13,350,BOGOF,73,286,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,BOGOF,52,178,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,BOGOF,100,396,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,BOGOF,37,156,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
32b8a7,STBLR-2,CAMP_DIW_01,P03,156,25% OFF,378,343,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
d730ac,STCHE-0,CAMP_SAN_01,P06,415,25% OFF,31,26,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
6ae178,STCHE-7,CAMP_SAN_01,P10,50,25% OFF,30,28,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
367e8d,STCBE-2,CAMP_SAN_01,P07,300,BOGOF,30,123,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,BOGOF,47,163,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,25% OFF,43,40,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
546cc3,STHYD-3,CAMP_SAN_01,P01,172,33% OFF,312,483,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
e7bb4f,STMDU-2,CAMP_DIW_01,P13,350,BOGOF,45,148,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
284539,STCHE-3,CAMP_SAN_01,P03,200,BOGOF,384,1678,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,33% OFF,424,580,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
440bd9,STBLR-0,CAMP_SAN_01,P13,350,BOGOF,129,528,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
63ef11,STCBE-4,CAMP_SAN_01,P09,90,25% OFF,46,38,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,500 Cashback,393,1375,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
b94bda,STMYS-0,CAMP_DIW_01,P13,350,BOGOF,56,168,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
0c0339,STHYD-2,CAMP_DIW_01,P07,300,BOGOF,64,211,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
c5176d,STCBE-2,CAMP_SAN_01,P01,172,33% OFF,196,307,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,33% OFF,399,586,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
66f526,STVJD-0,CAMP_SAN_01,P10,50,25% OFF,18,16,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
3153d6,STCBE-4,CAMP_SAN_01,P02,860,33% OFF,396,558,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
a3caaa,STCHE-0,CAMP_DIW_01,P10,65,50% OFF,126,167,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
2c7cc7,STBLR-1,CAMP_SAN_01,P10,50,25% OFF,28,24,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
bed694,STTRV-1,CAMP_SAN_01,P10,50,25% OFF,15,14,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
817b4f,STCHE-5,CAMP_DIW_01,P11,190,50% OFF,78,92,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
d0daaa,STMDU-1,CAMP_SAN_01,P14,1020,BOGOF,63,244,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
bb974d,STBLR-2,CAMP_SAN_01,P03,200,BOGOF,307,1200,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
e025ee,STVSK-1,CAMP_SAN_01,P07,300,BOGOF,27,107,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
0f5588,STMYS-3,CAMP_DIW_01,P03,156,25% OFF,378,332,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
2e0950,STBLR-0,CAMP_DIW_01,P05,55,25% OFF,133,114,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
62e500,STCHE-7,CAMP_DIW_01,P01,172,33% OFF,346,505,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
37cb7c,STCHE-0,CAMP_DIW_01,P13,350,BOGOF,61,203,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
543c36,STHYD-4,CAMP_SAN_01,P07,300,BOGOF,58,225,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
d41d53,STCHE-5,CAMP_DIW_01,P01,172,33% OFF,334,424,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
5f65df,STCHE-2,CAMP_SAN_01,P13,350,BOGOF,105,423,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,50% OFF,115,154,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
f94d7b,STMDU-2,CAMP_SAN_01,P13,350,BOGOF,96,377,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,500 Cashback,117,251,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
b6b840,STCBE-1,CAMP_DIW_01,P02,860,33% OFF,244,312,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,500 Cashback,224,685,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
a107c4,STVJD-0,CAMP_SAN_01,P05,55,25% OFF,16,14,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
4858ab,STBLR-7,CAMP_SAN_01,P14,1020,BOGOF,124,514,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
00a7c3,STTRV-1,CAMP_SAN_01,P02,860,33% OFF,231,314,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,33% OFF,304,428,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,33% OFF,166,252,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
8376c6,STHYD-5,CAMP_SAN_01,P01,172,33% OFF,336,467,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,BOGOF,111,473,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
aa54a7,STHYD-1,CAMP_DIW_01,P13,350,BOGOF,91,281,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
4aa530,STMYS-0,CAMP_DIW_01,P02,860,33% OFF,465,674,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,33% OFF,468,599,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
ce68be,STCHE-3,CAMP_SAN_01,P01,172,33% OFF,310,421,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
9acae6,STMYS-0,CAMP_DIW_01,P05,55,25% OFF,73,65,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
2ba1ba,STCHE-7,CAMP_SAN_01,P13,350,BOGOF,106,454,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
6909d3,STBLR-2,CAMP_DIW_01,P02,860,33% OFF,390,585,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
d5769b,STCBE-2,CAMP_SAN_01,P09,90,25% OFF,42,34,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
c0d022,STBLR-6,CAMP_SAN_01,P06,415,25% OFF,33,28,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
5.80E+27,STMYS-2,CAMP_DIW_01,P07,300,BOGOF,73,215,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,25% OFF,19,14,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
14ff29,STBLR-3,CAMP_SAN_01,P11,190,50% OFF,43,62,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
f39a0c,STHYD-3,CAMP_SAN_01,P09,90,25% OFF,49,37,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
5bc324,STTRV-1,CAMP_DIW_01,P14,1020,BOGOF,19,66,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
87564a,STCHE-6,CAMP_DIW_01,P04,290,25% OFF,346,269,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,25% OFF,15,12,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
7cf9ef,STMDU-3,CAMP_DIW_01,P11,190,50% OFF,66,71,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
91649,STMDU-1,CAMP_SAN_01,P13,350,BOGOF,73,287,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,BOGOF,387,1509,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
788131,STBLR-3,CAMP_DIW_01,P10,65,50% OFF,108,145,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,50% OFF,80,109,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
b60e6a,STBLR-6,CAMP_SAN_01,P09,90,25% OFF,63,51,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
c3b511,STCBE-3,CAMP_SAN_01,P14,1020,BOGOF,75,297,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,500 Cashback,88,186,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,50% OFF,52,57,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
a298bc,STVJD-1,CAMP_DIW_01,P07,300,BOGOF,33,109,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
003c65,STBLR-9,CAMP_SAN_01,P13,350,BOGOF,114,457,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
5f313a,STCHE-2,CAMP_DIW_01,P10,65,50% OFF,124,135,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
4f1bb6,STMYS-0,CAMP_SAN_01,P11,190,50% OFF,46,63,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,25% OFF,34,28,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,33% OFF,186,252,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
5abaf9,STCHE-3,CAMP_SAN_01,P07,300,BOGOF,37,155,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
bb83e5,STMDU-2,CAMP_DIW_01,P08,1190,BOGOF,40,133,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
531a22,STBLR-3,CAMP_DIW_01,P11,190,50% OFF,71,90,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,50% OFF,71,76,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
